"PR"	"URL"	"Title"	"Content type"	"Is rendered page"	"HTTP status code"	"Organic traffic"	"Depth"	"Is indexable page"	"No. of all inlinks"	"First found at"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437987820_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437987820_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438265425_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438265425_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435582963_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435582963_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1433910221_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1433910221_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437971287_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437971287_full.png"
"0"	"https://www.rshankar.com/assets/images/clip_image0015.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-disable-automatic-java-update-check-in-windows-7/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1433849850_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1433849850_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438004030_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438004030_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437212304_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437212304_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1435207469_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1435207469_full1.png"
"0"	"https://www.rshankar.com/assets/images/image82.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-clear-browsing-history-in-ipad-2-safari/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437998351_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437998351_full.png"
"0"	"https://www.rshankar.com/assets/images/image152.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/online-payment-of-chennai-metro-water-tax/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437212907_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437212907_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2017/10/1509293014_full.gif"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2017/10/1509293014_full.gif"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437209310_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437209310_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436159206_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436159206_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436156799_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436156799_full.png"
"0"	"https://www.rshankar.com/assets/images/Word-Count.jpg"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-find-word-count-in-google-docs-document/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438250819_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438250819_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435646232_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435646232_full1.png"
"0"	"https://www.rshankar.com/sleep-tracker/progress/2025/01/week-6/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/sleep-tracker/progress/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438257714_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438257714_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437969062_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437969062_full.png"
"0"	"https://www.rshankar.com/01"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"2"	"https://www.rshankar.com/timetracker/progress/2024/01/26/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437307595_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437307595_full.png"
"0"	"https://www.rshankar.com/assets/images/image88.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/create-shortcut-for-google-chrome-extension/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438262022_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438262022_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2016/03/1457070368_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2016/03/1457070368_full.png"
"0"	"https://www.rshankar.com/sleep-tracker/progress/2025/01/week-2/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"2"	"https://www.rshankar.com/sleep-tracker/progress/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438265599_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438265599_full.png"
"0"	"https://www.rshankar.com/assets/images/image104.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/turn-off-auto-detect-links-in-google-docs/"
"0"	"https://www.rshankar.com/assets/images/image80.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-clear-browsing-history-in-ipad-2-safari/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438002584_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438002584_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435646382_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435646382_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/08/1439289174_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/08/1439289174_full.png"
"0"	"https://www.rshankar.com/assets/images/image90.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/create-shortcut-for-google-chrome-extension/"
"0"	"https://www.rshankar.com/assets/images/image57.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-archive-email-messages-in-ipad-2/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1435222821_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1435222821_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436161478_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436161478_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437307779_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437307779_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438004178_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438004178_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435645506_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435645506_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437983413_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437983413_full.png"
"0"	"https://www.rshankar.com/assets/images/Hyperlinks.jpg"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/turn-off-auto-detect-links-in-google-docs/"
"0"	"https://www.rshankar.com/assets/images/image12.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-install-web-certificates-in-ipad-2/"
"0"	"https://www.rshankar.com/how-to-programmatically-add-autolayout-constraints/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/start-here/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437210102_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437210102_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438175918_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438175918_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437211271_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437211271_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438185014_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438185014_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435732611_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435732611_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436160287_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436160287_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1434546565_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1434546565_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438185070_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438185070_full.png"
"0"	"https://www.rshankar.com/button-in-swiftui/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/start-here/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1435222086_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1435222086_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438179020_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438179020_full.png"
"0"	"https://www.rshankar.com/assets/images/image109.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-turn-off-ordinals-with-superscript-in-word-2010/"
"0"	"https://www.rshankar.com/assets/images/image58.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-archive-email-messages-in-ipad-2/"
"0"	"https://www.rshankar.com/assets/images/image46.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-disable-preview-for-mails-configured-in-ipad/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437984622_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437984622_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437545680_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437545680_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1434944647_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1434944647_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1433849502_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1433849502_full.png"
"0"	"https://www.rshankar.com/assets/images/image81.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-clear-browsing-history-in-ipad-2-safari/"
"0"	"https://www.rshankar.com/assets/images/image155.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/online-payment-of-chennai-metro-water-tax/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1434944460_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1434944460_full.png"
"0"	"https://www.rshankar.com/assets/images/image100.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-find-word-count-in-google-docs-document/"
"0"	"https://www.rshankar.com/2025"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/sleep-tracker/progress/2025/01/week-1/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437931303_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437931303_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2016/02/1456765246_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2016/02/1456765246_full.png"
"0"	"https://www.rshankar.com/assets/images/image78.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-clear-browsing-history-in-ipad-2-safari/"
"0"	"https://www.rshankar.com/wp-content/uploads/2019/10/20110422-122815.jpg"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2019/10/20110422-122815.jpg"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437968148_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437968148_full.png"
"0"	"https://www.rshankar.com/assets/images/image97.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-recover-deleted-folders-in-outlook-2010/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438260408_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438260408_full.png"
"0"	"https://www.rshankar.com/assets/images/clip_image0032.jpg"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-disable-automatic-java-update-check-in-windows-7/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437990631_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437990631_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1433852507_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1433852507_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436157414_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436157414_full.png"
"0"	"https://www.rshankar.com/sleep-tracker/progress/2025/01/week-5/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/sleep-tracker/progress/"
"0"	"https://www.rshankar.com/sleep-tracker/progress/2025/01/week-4/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/sleep-tracker/progress/"
"0"	"https://www.rshankar.com/wp-content/uploads/2016/01/1452185363_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2016/01/1452185363_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435732966_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435732966_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435644052_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435644052_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437374205_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437374205_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438273149_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438273149_full.png"
"0"	"https://www.rshankar.com/2012/01/11/my-fiirst-program-in-objective-c-using-xcode/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/2012/01/11/my-fiirst-program-in-objective-c-using-xcode/"
"0"	"https://www.rshankar.com/assets/images/Chrome-Shortcut.jpg"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/create-shortcut-for-google-chrome-extension/"
"0"	"https://www.rshankar.com/assets/images/image151.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/online-payment-of-chennai-metro-water-tax/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438314528_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438314528_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436156949_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436156949_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437970199_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437970199_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435643940_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435643940_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436156526_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436156526_full.png"
"0"	"https://www.rshankar.com/assets/images/image48.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/how-to-disable-preview-for-mails-configured-in-ipad/"
"0"	"https://www.rshankar.com/wp-content/uploads/2017/10/1509195518_full.jpeg"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2017/10/1509195518_full.jpeg"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437219202_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437219202_full.png"
"0"	"https://www.rshankar.com/assets/images/image18.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/find-repeated-words-in-word-2010/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438003923_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438003923_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1436156682_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1436156682_full.png"
"0"	"https://www.rshankar.com/2024"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/timetracker/progress/2024/01/26/"
"0"	"https://www.rshankar.com/wp-content/uploads/2016/09/1474782882_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2016/09/1474782882_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1435582947_full1.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1435582947_full1.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1434944755_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1434944755_full.png"
"0"	"https://www.rshankar.com/assets/images/image154.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/online-payment-of-chennai-metro-water-tax/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437543360_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437543360_full.png"
"0"	"https://www.rshankar.com/tuples-enums-and-protocols-in-swift/"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"1"	"false"	"1"	"https://www.rshankar.com/start-here/"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1438251013_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1438251013_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/06/1433848794_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/06/1433848794_full.png"
"0"	"https://www.rshankar.com/wp-content/uploads/2015/07/1437306660_full.png"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"2"	"false"	"1"	"https://rshankar.com/wp-content/uploads/2015/07/1437306660_full.png"
